dataset_id,sample_id,src_idx,dst_idx,src_cell_id,dst_cell_id,ligand,receptor,pathway,mechanism,distance_px,coexpr,causal_score,strength,score
simulation_data,sample1,371,745,372,746,LIG08,REC08,Synthetic,Secreted Signaling,76.40026092529297,2.602947235107422,0.5,0.47700321674346924,0.9638400077819824
simulation_data,sample1,352,1340,353,1341,LIG08,REC08,Synthetic,Secreted Signaling,70.21395874023438,2.923491954803467,0.5,0.47698092460632324,0.9638128876686096
simulation_data,sample1,317,1419,318,1420,LIG08,REC08,Synthetic,Secreted Signaling,74.94664764404297,3.6620166301727295,0.5,0.4769671559333801,0.963796079158783
simulation_data,sample1,253,1389,254,1390,LIG08,REC08,Synthetic,Secreted Signaling,76.05918884277344,2.7255935668945312,0.5,0.4769357442855835,0.9637578129768372
simulation_data,sample1,219,1379,220,1380,LIG08,REC08,Synthetic,Secreted Signaling,79.5110092163086,3.35148286819458,0.5,0.47692933678627014,0.9637499451637268
simulation_data,sample1,271,936,272,937,LIG08,REC08,Synthetic,Secreted Signaling,79.20858764648438,3.5894203186035156,0.5,0.47692662477493286,0.9637466669082642
simulation_data,sample1,52,1436,53,1437,LIG08,REC08,Synthetic,Secreted Signaling,79.24645233154297,3.418800115585327,0.5,0.4769003391265869,0.9637146592140198
simulation_data,sample1,583,936,584,937,LIG08,REC08,Synthetic,Secreted Signaling,79.39773559570312,2.9836037158966064,0.5,0.47686630487442017,0.9636731743812561
simulation_data,sample1,556,1239,557,1240,LIG08,REC08,Synthetic,Secreted Signaling,79.25907135009766,3.012596607208252,0.5,0.4768505096435547,0.9636539220809937
simulation_data,sample1,577,720,578,721,LIG08,REC08,Synthetic,Secreted Signaling,76.02631378173828,3.012596607208252,0.5,0.4768047332763672,0.9635981321334839
simulation_data,sample1,584,1302,585,1303,LIG08,REC08,Synthetic,Secreted Signaling,77.0064926147461,3.211711883544922,0.5,0.4767473340034485,0.9635282158851624
simulation_data,sample1,304,1226,305,1227,LIG08,REC08,Synthetic,Secreted Signaling,78.03204345703125,3.5894203186035156,0.5,0.47670358419418335,0.9634748697280884
simulation_data,sample1,325,1311,326,1312,LIG08,REC08,Synthetic,Secreted Signaling,77.78174591064453,2.602947235107422,0.5,0.47665637731552124,0.9634173512458801
simulation_data,sample1,298,611,299,612,LIG08,REC08,Synthetic,Secreted Signaling,78.03204345703125,3.6620166301727295,0.5,0.47663211822509766,0.9633877873420715
simulation_data,sample1,318,903,319,904,LIG08,REC08,Synthetic,Secreted Signaling,77.87811279296875,3.1997270584106445,0.5,0.47662270069122314,0.9633763432502747
simulation_data,sample1,407,997,408,998,LIG08,REC08,Synthetic,Secreted Signaling,76.27581787109375,3.5894203186035156,0.5,0.47661861777305603,0.9633713960647583
simulation_data,sample1,394,804,395,805,LIG08,REC08,Synthetic,Secreted Signaling,77.66595458984375,2.5986366271972656,0.5,0.47655177116394043,0.9632899165153503
simulation_data,sample1,598,1403,599,1404,LIG08,REC08,Synthetic,Secreted Signaling,78.77182006835938,2.789699077606201,0.5,0.4765351414680481,0.9632696509361267
simulation_data,sample1,360,658,361,659,LIG08,REC08,Synthetic,Secreted Signaling,78.56844329833984,3.5596635341644287,0.5,0.4764394462108612,0.963153064250946
simulation_data,sample1,334,1360,335,1361,LIG08,REC08,Synthetic,Secreted Signaling,78.10249328613281,2.9393632411956787,0.5,0.47637176513671875,0.9630705714225769
simulation_data,sample1,308,997,309,998,LIG08,REC08,Synthetic,Secreted Signaling,76.05918884277344,3.351025342941284,0.5,0.47633540630340576,0.963026225566864
simulation_data,sample1,10,1085,11,1086,LIG08,REC08,Synthetic,Secreted Signaling,79.30951690673828,3.0829665660858154,0.5,0.47633466124534607,0.9630253911018372
simulation_data,sample1,230,658,231,659,LIG08,REC08,Synthetic,Secreted Signaling,78.51751708984375,3.35148286819458,0.5,0.47632068395614624,0.9630082845687866
simulation_data,sample1,244,1226,245,1227,LIG08,REC08,Synthetic,Secreted Signaling,77.6208724975586,3.489096164703369,0.5,0.47630685567855835,0.9629914164543152
simulation_data,sample1,272,1049,273,1050,LIG08,REC08,Synthetic,Secreted Signaling,78.74642944335938,3.211711883544922,0.5,0.4762866497039795,0.962966799736023
simulation_data,sample1,93,852,94,853,LIG08,REC08,Synthetic,Secreted Signaling,78.16009521484375,2.669644355773926,0.5,0.47623714804649353,0.962906539440155
simulation_data,sample1,317,1296,318,1297,LIG08,REC08,Synthetic,Secreted Signaling,79.90619659423828,3.767313003540039,0.5,0.47620052099227905,0.9628618359565735
simulation_data,sample1,451,1204,452,1205,LIG08,REC08,Synthetic,Secreted Signaling,74.67261505126953,3.447850227355957,0.5,0.4761820435523987,0.9628393650054932
simulation_data,sample1,483,1265,484,1266,LIG08,REC08,Synthetic,Secreted Signaling,78.71467590332031,3.144890308380127,0.5,0.4761776030063629,0.9628338813781738
simulation_data,sample1,379,1049,380,1050,LIG08,REC08,Synthetic,Secreted Signaling,78.71467590332031,2.9984025955200195,0.5,0.4761771559715271,0.9628334045410156
simulation_data,sample1,232,1260,233,1261,LIG08,REC08,Synthetic,Secreted Signaling,77.10382843017578,3.211711883544922,0.5,0.4761592149734497,0.9628115296363831
